Id,BusinessName,RealCategory,Category,Address,City,State,PostalCode,Country,Phone,Email,Website,Latitude,Longitude,MapsLink,DetailsLink
"ChIJZ-cNmVuHgKARHfvPWz9Fkxk","ARSLAN DENTAL KLİNİK","Dentist","Dentist","Halk Bank Karşısı, Akçakaya, Hazır Giyimciler Cad No:7 Kat:1, 47500 Midyat/Mardin, Türkiye","","Mardin","47500","Türkiye","0540 695 47 47","","https://maps.google.com/?cid=1842892810950277917","37.41634","41.3737053","https://www.google.com/maps/place/?q=place_id:ChIJZ-cNmVuHgKARHfvPWz9Fkxk",""
"ChIJfbqMLhirfkARNbbyqLUlbv4","Doç. Dr. Muhammed İsa Kara, Ağız Diş Ve Çene Cerrahisi","Dentist","Dentist","Anadolu 2 Apartmanı, Cami-İ Kebir, Şifahiye Sk. 13/A, 58040 Sivas Merkez/Sivas, Türkiye","","Sivas","58040","Türkiye","0850 333 8344","","https://www.doktortakvimi.com/muhammed-isa-kara/agiz-dis-ve-cene-cerrahisi-dis-hekimi/sivas?utm_source=google&utm_medium=gmb&utm_campaign=129282&utm_content=website","39.7477739","37.0144806","https://www.google.com/maps/place/?q=place_id:ChIJfbqMLhirfkARNbbyqLUlbv4",""
"ChIJlSHnN4NfbkAR5FF1SEuDZ-I","Digi-Dental","Dentist","Dentist","Lalapaşa Mahallesi, Mumcu Caddesi, Hürriyet İş Merkezi, Lalapaşa, Kat:5, No: 21, 25000 Yakutiye/Erzurum, Türkiye","","Erzurum","25000","Türkiye","","","http://www.digidental.com.tr/","39.9093451","41.2702191","https://www.google.com/maps/place/?q=place_id:ChIJlSHnN4NfbkAR5FF1SEuDZ-I",""
"ChIJZb8M3gCFwxQRra10zNJ5Vr8","Seçil Dental Clinic","Dentist","Dentist","Yenigün, Yunus Emre Cd. No: 83/4, 07300 Muratpaşa/Antalya, Türkiye","","Antalya","07300","Türkiye","0544 131 07 07","info@secildentalclinic.com","https://www.secildentalclinic.com/","36.9001871","30.7243235","https://www.google.com/maps/place/?q=place_id:ChIJZb8M3gCFwxQRra10zNJ5Vr8",""
"ChIJSe8mceDUShUReklgAU_ujl8","Spident Kızıltepe ADSP","Dentist","Dentist","Cumhuriyet, Hastane Cd., 47440 Kızıltepe/Mardin, Türkiye","","Mardin","47440","Türkiye","0544 204 48 47","","https://maps.google.com/?cid=6885702903388981626","37.1932753","40.5924348","https://www.google.com/maps/place/?q=place_id:ChIJSe8mceDUShUReklgAU_ujl8",""
"ChIJd_KcwwDlyhQRG6roBGh8wcs","Dt. Seda Güngör Pehlivan","Dentist","Dentist","Bahçelievler, Fatih Cd. No:31/1, 77100 Yalova Merkez/Yalova, Türkiye","","Yalova","77100","Türkiye","0553 811 71 70","","https://maps.google.com/?cid=14682153046405327387","40.65617","29.26684959999999","https://www.google.com/maps/place/?q=place_id:ChIJd_KcwwDlyhQRG6roBGh8wcs",""
"ChIJ4yQN2jANcEARS4oSnjWXcf4","Ayaydın Gross Market","Dentist","Dentist","Fevzipaşa Caddesi Müftülük Sitesi Altı, Atatürk, 24100 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24100","Türkiye","(0446) 225 24 24","","http://www.ayaydingrossmarket.com/","39.7465963","39.4958595","https://www.google.com/maps/place/?q=place_id:ChIJ4yQN2jANcEARS4oSnjWXcf4",""
"ChIJNZtMqfW5yhQRggQdtSAG_pU","Dental and Medical Center | Dentist | Free And Immediate Online Diagnosis | Istanbul","Dentist","Dentist","Aksaray, Gazi Mustafa Kemal Paşa Cd. No:21/2, 34096 Fatih/İstanbul, Türkiye","","İstanbul","34096","Türkiye","0545 586 86 17","","http://dentalandmedicalcenter.com/","41.0074511","28.9531518","https://www.google.com/maps/place/?q=place_id:ChIJNZtMqfW5yhQRggQdtSAG_pU",""
"ChIJfX_-OIVfbkAR2mLg1j-e6xs","Dt. Cem Çalışkan","Dentist","Dentist","Aydın Araz İş Merkezi, Lalapaşa, Polat Sokak, 25030 Yakutiye/Erzurum, Türkiye","","Erzurum","25030","Türkiye","0507 913 19 73","","https://maps.google.com/?cid=2011875655576216282","39.9098314","41.2544683","https://www.google.com/maps/place/?q=place_id:ChIJfX_-OIVfbkAR2mLg1j-e6xs",""
"ChIJB2HTWqY9ZEARwWZ3Shpvgc8","Trabzon Merkez Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Cumhuriyet, Yavuz Selim Blv. No:96/8, 61010 Ortahisar/Trabzon, Türkiye","","Trabzon","61010","Türkiye","(0462) 300 33 68","","http://www.trabzonmerkezdis.com/","41.0033955","39.7234136","https://www.google.com/maps/place/?q=place_id:ChIJB2HTWqY9ZEARwWZ3Shpvgc8",""
"ChIJD9MfDiQSKxURgVslBkxmbng","Specialist Dental Hospital","Dentist","Dentist","Tacettin Veli mahallesi, Özer Sokak, Tacettin Veli, 38050 Merkez/Melikgazi/Kayseri, Türkiye","","Kayseri","38050","Türkiye","444 3 894","","http://www.uzmandent.com.tr/","38.7131742","35.4901704","https://www.google.com/maps/place/?q=place_id:ChIJD9MfDiQSKxURgVslBkxmbng",""
"ChIJJzal5KyrfkARtryp4Jz4uQ8","Sivas Diş Hekimi Rabia TEBER DURNA | İmplant, Zirkonyum Kaplama, Gülüş Tasarım","Dentist","Dentist","Örtülüpınar Mahallesi İstasyon Caddesi Esen Sitesi A Blok Kat:1 Daire:1, Örtülüpınar, 58030 Sivas Merkez/Sivas, Türkiye","","Sivas","58030","Türkiye","(0346) 224 20 08","","https://www.instagram.com/dt.rabiateberdurna","39.7465893","37.0119822","https://www.google.com/maps/place/?q=place_id:ChIJJzal5KyrfkARtryp4Jz4uQ8",""
"ChIJadDvV1RO0xQR0qTpUFHoj1M","Hitit Dental Ağız Diş Sağlığı Polikliniği","Dentist","Dentist","Meşrutiyet, Karanfil Sk. no:11\17, 06420 Çankaya/Ankara, Türkiye","","Ankara","06420","Türkiye","(0312) 431 04 90","info@hititdental.com","https://hititdental.com/","39.9197621","32.8553068","https://www.google.com/maps/place/?q=place_id:ChIJadDvV1RO0xQR0qTpUFHoj1M",""
"ChIJ592E5K0hLxURgKeVZ_ckEi0","Diş Hekimi Feyza Sungur","Dentist","Dentist","Cumhuriyet mahallesi 1518 sk Kale apartmanı altı no:12(EML halı saha karşısı, Cumhuriyet, 80000 Osmaniye Merkez/Osmaniye, Türkiye","","Osmaniye","80000","Türkiye","(0328) 812 70 04","","https://www.facebook.com/D%C4%B0%C5%9E-hekimi-Feyza-sungur-268051753855304/?modal=admin_todo_tour","37.0678882","36.2577264","https://www.google.com/maps/place/?q=place_id:ChIJ592E5K0hLxURgKeVZ_ckEi0",""
"ChIJd7dDypQXzxQR8f1XqbPZJkY","FRİGYA Özel Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Dumlupınar, Yeşil Yol Cd. 13/B, 03200 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye","","Afyonkarahisar","03200","Türkiye","0552 159 99 59","","https://www.instagram.com/frigyadispoliklinigi/","38.7579775","30.5444087","https://www.google.com/maps/place/?q=place_id:ChIJd7dDypQXzxQR8f1XqbPZJkY",""
"ChIJCcgwZoQxdkAREuZn4WiDc_o","Aydent Malatya Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Turgut Özal, Gülümser Cd No:54/A, 44900 Yeşilyurt/Malatya, Türkiye","","Malatya","44900","Türkiye","0542 567 68 54","clinic@aydentmalatya.com","https://aydentmalatya.com/","38.33712070000001","38.27878400000001","https://www.google.com/maps/place/?q=place_id:ChIJCcgwZoQxdkAREuZn4WiDc_o",""
"ChIJF5qJBI_fuxQRsQFa8gN9rOQ","İzmir, Konak Deva Ağız ve Diş Sağlığı Polikinliği & Kliniği - Diş Hekimi, İmplant Diş, Kozmetik Diş, Ortodontist","Dentist","Dentist","Güzelyalı, İnönü Cd. 564/C, 35220 Konak/İzmir, Türkiye","","İzmir","35220","Türkiye","0544 155 00 35","info@dentalclinicdeva.com","https://www.dentalclinicdeva.com/","38.39369629999999","27.0826573","https://www.google.com/maps/place/?q=place_id:ChIJF5qJBI_fuxQRsQFa8gN9rOQ",""
"ChIJyX2RUrl2gEARzrfXs41LSEw","Bozok Teknopark","Dentist","Dentist","Bozok Üniversitesi, Teknopark, Çapanoğlu, 66100 Yozgat Merkez/Yozgat, Türkiye","","Yozgat","66100","Türkiye","0850 304 0727","","http://www.scopeendo.com.tr/","39.7732616","34.7999591","https://www.google.com/maps/place/?q=place_id:ChIJyX2RUrl2gEARzrfXs41LSEw",""
"ChIJ_7HX3BFfbkARzTzLt9mNUPc","Elif Dis Klinigi Agiz ve Dis Sagligi Merkezi","Dentist","Dentist","Aşağı Mumcu Cad. Hürriyet İş Merkezi K:6 D:32, Erzurum Merkez, Erzurum, Lalapaşa, 25100 Yakutiye/Erzurum, Türkiye","","Erzurum","25100","Türkiye","(0422) 233 54 64","","https://maps.google.com/?cid=17820899691736022221","39.906754","41.2714727","https://www.google.com/maps/place/?q=place_id:ChIJ_7HX3BFfbkARzTzLt9mNUPc",""
"ChIJobzDMRTlyhQRZnxYLlWY5BQ","Güray ALAKAYA","Dentist","Dentist","Rüstem Paşa, Orta Sk. no20a, 77200 Yalova Merkez/Yalova, Türkiye","","Yalova","77200","Türkiye","0530 287 18 77","","https://maps.google.com/?cid=1505495667065781350","40.6544183","29.2698232","https://www.google.com/maps/place/?q=place_id:ChIJobzDMRTlyhQRZnxYLlWY5BQ",""
"ChIJuwg9M4S3yhQRypZeLTHNfaY","Dentfix Dental Clinic in istanbul Turkey","Dentist","Dentist","19 Mayıs, Halaskargazi Cd. No:170, 34360 Şişli/İstanbul, Türkiye","","İstanbul","34360","Türkiye","0546 902 31 91","","https://dentfixturkey.com/","41.058006","28.9871384","https://www.google.com/maps/place/?q=place_id:ChIJuwg9M4S3yhQRypZeLTHNfaY",""
"ChIJ47j5z6sXzxQR7EXRokgFW2g","Yılmaz Dental Klinik","Dentist","Dentist","Ali Çetinkaya, Atatürk Blv. No: 12F, 03100 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye","","Afyonkarahisar","03100","Türkiye","0506 770 03 03","","https://yılmazdental.com.tr/","38.75983919999999","30.5503387","https://www.google.com/maps/place/?q=place_id:ChIJ47j5z6sXzxQR7EXRokgFW2g",""
"ChIJDe4nrCUhLxURwmW-9Q-wSPE","BEYZA NUR SARITEKİN DİŞ HEKİMLİĞİ KLİNİĞİ","Dentist","Dentist","Yedi Ocak, Dr. Devlet Bahçeli Blv. bahçeli apt no:51 iç kapı:1, 80000 Osmaniye Merkez/Osmaniye, Türkiye","","Osmaniye","80000","Türkiye","0535 635 60 70","","https://maps.google.com/?cid=17386339944057693634","37.0684206","36.2483284","https://www.google.com/maps/place/?q=place_id:ChIJDe4nrCUhLxURwmW-9Q-wSPE",""
"ChIJW14hwPWrfkARRoAMErKFnkk","DİŞ HEKİMİ RÜMEYSA YILDIZ","Dentist","Dentist","Sularbaşı mah. Kepenek cad. Erişenler Apartmanı, VALİLİK ARKASI, Sularbaşı, kat:1 no:2, 58040 Merkez/Sivas, Türkiye","","Sivas","58040","Türkiye","0543 558 69 01","","https://maps.google.com/?cid=5304824410942505030","39.7518722","37.01681430000001","https://www.google.com/maps/place/?q=place_id:ChIJW14hwPWrfkARRoAMErKFnkk",""
"ChIJE8zR43cvsxQRYn8DtVI13_c","Dr. Basri Ozturk","Dentist","Dentist","Mithat Paşa, Maarif Cd. No:26, 22100 Edirne Merkez/Edirne, Türkiye","","Edirne","22100","Türkiye","(0284) 212 65 78","","http://drbasri.com/","41.674834","26.55166","https://www.google.com/maps/place/?q=place_id:ChIJE8zR43cvsxQRYn8DtVI13_c",""
"ChIJcS_F59MTKxURRbetboT4zKg","KAYSERİDENT AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","Dentist","Dentist","Hunat, Müze Sk. No:7, 38030 Melikgazi/Kayseri, Türkiye","","Kayseri","38030","Türkiye","(0352) 504 13 53","","https://maps.google.com/?cid=12163369941297116997","38.71722400000001","35.4959665","https://www.google.com/maps/place/?q=place_id:ChIJcS_F59MTKxURRbetboT4zKg",""
"ChIJMQFTqbQhY0AREmyktLBz3R4","Ordu Ağız Ve Diş Sağlığı Merkezi","Dentist","Dentist","Bucak, 357. Sk. No:11, 52200 Altınordu/Ordu, Türkiye","","Ordu","52200","Türkiye","(0452) 225 34 43","ordu.adsm@saglik.gov.tr","https://orduadsm.saglik.gov.tr/","40.977988","37.8842354","https://www.google.com/maps/place/?q=place_id:ChIJMQFTqbQhY0AREmyktLBz3R4",""
"ChIJ7SDDWphwgEARbps3UzHZOIg","Hüseyin Türksoy","Dentist","Dentist","Aşağınohutlu, Lise Cd. No:1, 66100 Yozgat Merkez/Yozgat, Türkiye","","Yozgat","66100","Türkiye","","","https://maps.google.com/?cid=9815834193726774126","39.8224132","34.8091045","https://www.google.com/maps/place/?q=place_id:ChIJ7SDDWphwgEARbps3UzHZOIg",""
"ChIJ05XbZ9N3iEAR5z0UYdCOWA0","Diş Hekimi S. Tunahan Bostan (GAZİ DENTAL CLINIC)","Dentist","Dentist","Zafer, Gazi Cd. No:122 D:5 Kat:1, 55060 İlkadım/Samsun, Türkiye","","Samsun","55060","Türkiye","0534 899 97 00","","https://gazidentalclinic.com/","41.2854992","36.3364026","https://www.google.com/maps/place/?q=place_id:ChIJ05XbZ9N3iEAR5z0UYdCOWA0",""
"ChIJKQHlWZwJxkcR1zp-C3elzBw","Emergency Dental Clinic OLVG","Dentist","Dentist","Oosterpark 9, 1091 BC Amsterdam, Netherlands","Amsterdam","Noord-Holland","1091 BC","Netherlands","0900 8602","info@tandartsspoedpraktijk.nl","https://tandartsspoedpraktijk.nl/","52.3581108","4.915392","https://www.google.com/maps/place/?q=place_id:ChIJKQHlWZwJxkcR1zp-C3elzBw",""
"ChIJqxs7RRhx1hQRWYQE4uql9tg","Dt. Burçak Çopur Clinic","Dentist","Dentist","Hamidiye, 754. Sk. No:2/6, 68000 Aksaray Merkez/Aksaray, Türkiye","","Aksaray","68000","Türkiye","","","http://dtburcakcopur.com/","38.372001","34.028692","https://www.google.com/maps/place/?q=place_id:ChIJqxs7RRhx1hQRWYQE4uql9tg",""
"ChIJd9x1oRNfbkARuDKC_am4oG0","Duman Dental","Dentist","Dentist","Lalapaşa, Yukarı Mumcu Cd. Molla Oğlu Apt., 25100 Yakutiye/Erzurum, Türkiye","","Erzurum","25100","Türkiye","(0442) 234 09 62","","https://maps.google.com/?cid=7899516786650002104","39.9099888","41.2712154","https://www.google.com/maps/place/?q=place_id:ChIJd9x1oRNfbkARuDKC_am4oG0",""
"ChIJLfrYWWnlyhQRGCqEHPJxfQc","Diş Polikliniği","Dentist","Dentist","Rüstem Paşa, Fatih Cd. 23/3, 77100 Yalova Merkez/Yalova, Türkiye","","Yalova","77100","Türkiye","","","https://maps.google.com/?cid=539712815028775448","40.6562124","29.268476","https://www.google.com/maps/place/?q=place_id:ChIJLfrYWWnlyhQRGCqEHPJxfQc",""
"ChIJi1iYF4YLxkcRvilLP02K_Mk","Tandartsenpraktijk Hogevecht BV","Dentist","Dentist","Hogevecht 188B, 1102 HK Amsterdam, Netherlands","Amsterdam","Noord-Holland","1102 HK","Netherlands","020 776 0066","","http://kiadental.tandartsennet.nl/","52.3098743","4.9589929","https://www.google.com/maps/place/?q=place_id:ChIJi1iYF4YLxkcRvilLP02K_Mk",""
"ChIJ9cATFDZpZkARVyBkP50WxFQ","Çayeli Diş Hekimi Hümeyra - Orhan Olgun","Dentist","Dentist","Yenipazar, 9 Mart Cd 153A, 53200 Çayeli/Rize, Türkiye","","Rize","53200","Türkiye","0543 354 12 12","","https://www.instagram.com/dt.orhanolgun/","41.0896785","40.7267837","https://www.google.com/maps/place/?q=place_id:ChIJ9cATFDZpZkARVyBkP50WxFQ",""
"ChIJHWYLGTMgLxUR33yfFlK6fRg","KOSKA DENTAL","Dentist","Dentist","Rahime Hatun, Dr. Sadık Ahmet Cd., 80000 Osmaniye Merkez/Osmaniye, Türkiye","","Osmaniye","80000","Türkiye","(0328) 813 53 40","","https://maps.google.com/?cid=1764771490728738015","37.076682","36.249035","https://www.google.com/maps/place/?q=place_id:ChIJHWYLGTMgLxUR33yfFlK6fRg",""
"ChIJewC3w5klsxQR_dgb8pRJjuI","DİŞ HEKİMİ HALİL CEM ARIKAN MUAYENEHANESİ","Dentist","Dentist","KOCASİNAN MAHALLESİ BÜYÜKGÖZE SOKAK ÇELİK 39 FATMA HANIM APT NO:14, Koca Sinan, 22030 Edirne Merkez/Edirne, Türkiye","","Edirne","22030","Türkiye","0535 624 22 35","","https://maps.google.com/?cid=16325066603330525437","41.6536646","26.5932772","https://www.google.com/maps/place/?q=place_id:ChIJewC3w5klsxQR_dgb8pRJjuI",""
"ChIJETbJb9wXzxQRPORZtzsAWqg","Dentepol Ağız& Diş sağlığı Polikiniği","Dentist","Dentist","vatan bilgisayar, Ali Çetinkaya, Atatürk Blv. No:18/B karşısı 03030, 03030 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye","","Afyonkarahisar","03030","Türkiye","(0272) 502 73 30","","https://dentepol.com/","38.7608329","30.5490631","https://www.google.com/maps/place/?q=place_id:ChIJETbJb9wXzxQRPORZtzsAWqg",""
"ChIJ2WU4xOSrfkARnJYZT-dzbQA","DentSivas Özel Diş Polikliniği ve İmplant Merkezi- Doç.Dr. Turgay Yeşilyurt-Çene Cerrahı- Sivas Diş Hekimi","Dentist","Dentist","Cami-İ Kebir, Şifahiye Sk. No: 13/A, 58030 Sivas Merkez/Sivas, Türkiye","","Sivas","58030","Türkiye","","","https://maps.google.com/?cid=30808209763178140","39.7477739","37.0144806","https://www.google.com/maps/place/?q=place_id:ChIJ2WU4xOSrfkARnJYZT-dzbQA",""
"ChIJLQTVNgBx1hQRPeheKLI2ksE","ARTE Diş Sağlığı ve Polikliniği","Dentist","Dentist","Taşpazar, 841. Sk. No:17, 68100 Aksaray Merkez/Aksaray, Türkiye","","Aksaray","68100","Türkiye","","","https://maps.google.com/?cid=13948271134729234493","38.3690951","34.0234485","https://www.google.com/maps/place/?q=place_id:ChIJLQTVNgBx1hQRPeheKLI2ksE",""
"ChIJVS3dfeZtY0ARCJSEcUglZwI","Turkey Dent Health","Dentist","Dentist","Osmaniye, Sinema Cd. No: 7, 28200 Giresun Merkez/Giresun, Türkiye","","Giresun","28200","Türkiye","0505 810 80 80","info@turkeydenthealth.com","https://turkeydenthealth.com/","40.9155539","38.3923182","https://www.google.com/maps/place/?q=place_id:ChIJVS3dfeZtY0ARCJSEcUglZwI",""
"ChIJI1trLbgNxkcRH1qf9Nex52s","Dental Care Zuidoost","Dentist","Dentist","Harriët Freezerstraat 116A, 1103 JP Amsterdam, Netherlands","Amsterdam","Noord-Holland","1103 JP","Netherlands","020 600 5659","","http://www.dc-zuidoost.nl/","52.3232101","4.9726453","https://www.google.com/maps/place/?q=place_id:ChIJI1trLbgNxkcRH1qf9Nex52s",""
"ChIJk41Mq2qPKBUR8V5brzTL0m0","Dr. Ismail Erdem","Dentist","Dentist","Gürselpaşa, Ali Bozdoğanoğlu Blv no:123/A A blok, 01120 Seyhan/Adana, Türkiye","","Adana","01120","Türkiye","(0322) 504 08 88","info@positivedentalstudio.com","https://positivedentalstudio.com/","37.024748","35.2775323","https://www.google.com/maps/place/?q=place_id:ChIJk41Mq2qPKBUR8V5brzTL0m0",""
"ChIJGXyYuv1PZkAROtIwMEvtuww","Dt. Selma Parlak Ağız ve Diş Sağlığı Kliniği","Dentist","Dentist","Merkez Mh. Atatürk Cd. Necmettin Saruhan Apt. No:181 Kat:2 Fatih İlköğretim Karşısı, Merkez, 53400 Ardeşen/Rize, Türkiye","","Rize","53400","Türkiye","(0464) 715 46 63","","https://maps.google.com/?cid=917587856286863930","41.1924307","40.99363719999999","https://www.google.com/maps/place/?q=place_id:ChIJGXyYuv1PZkAROtIwMEvtuww",""
"ChIJ4z8IgYRfbkARChaAy2utz1E","ABDULLAH BAKAN DİŞ KLİNİĞİ","Dentist","Dentist","Lalapaşa, 50. Yıl Cd. kazım karabekir iş merkezi no:16\b, 25100 Yakutiye/Erzurum, Türkiye","","Erzurum","25100","Türkiye","(0442) 234 12 34","","https://maps.google.com/?cid=5895121115738543626","39.9121073","41.2685228","https://www.google.com/maps/place/?q=place_id:ChIJ4z8IgYRfbkARChaAy2utz1E",""
"ChIJwVUFkQEhLxURrzx7-yn_--o","Diş Hekimi Hüseyin IŞIK","Dentist","Dentist","İstiklal, 5020. Sk no:2, 80000 Osmaniye Merkez/Osmaniye, Türkiye","","Osmaniye","80000","Türkiye","0507 477 79 74","","https://instagram.com/dt.huseyinsk?igshid=YmMyMTA2M2Y=","37.0731256","36.2545134","https://www.google.com/maps/place/?q=place_id:ChIJwVUFkQEhLxURrzx7-yn_--o",""
"ChIJq4Ri8FptY0ARib2t2IP9TCs","Diş Hekimi Mustafa Kemal Aydın","Dentist","Dentist","Teyyaredüzü, Alınca Sk. No:3, 28200 Giresun Merkez/Giresun, Türkiye","","Giresun","28200","Türkiye","0551 075 38 21","","https://maps.google.com/?cid=3120147384578719113","40.9077753","38.3487831","https://www.google.com/maps/place/?q=place_id:ChIJq4Ri8FptY0ARib2t2IP9TCs",""
"ChIJT_uKfIMJxkcRSMEvRqJEPbE","Amstel Dental","Dentist","Dentist","Wibautstraat 172, 1091 GR Amsterdam, Netherlands","Amsterdam","Noord-Holland","1091 GR","Netherlands","020 723 5353","","https://amsteldental.nl/tandarts/amsterdam","52.3531266","4.912383800000001","https://www.google.com/maps/place/?q=place_id:ChIJT_uKfIMJxkcRSMEvRqJEPbE",""
"ChIJI1bd15BrKxURJhmthDO1_9U","Cafediş Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Gevhernesibe, Gök Gç. No: 8, 38110 Kocasinan/Kayseri, Türkiye","","Kayseri","38110","Türkiye","(0352) 504 35 04","","http://www.cafedis.com/","38.7266133","35.4806532","https://www.google.com/maps/place/?q=place_id:ChIJI1bd15BrKxURJhmthDO1_9U",""
"ChIJmafAm0DZuxQREJqkxs8gMOA","Dentalsancak","Dentist","Dentist","Ali Çetinkaya Bulvarı No:56 Kat: 3, Alsancak, 35220 Konak/İzmir, Türkiye","","İzmir","35220","Türkiye","(0232) 421 05 45","","http://www.dentalsancak.com/","38.4332287","27.1477095","https://www.google.com/maps/place/?q=place_id:ChIJmafAm0DZuxQREJqkxs8gMOA",""
"ChIJgYgYjBa1xRQRxf43Sdw_FnU","H. Müge Köklü Erdoğan Diş Muayenehanesi","Dentist","Dentist","Trafik ışıkları, Karaağaç, Doğan Kımıllı Cd. üzeri No:19 Giriş kat Dükkan, 32300 Merkez/Isparta, Türkiye","","Isparta","32300","Türkiye","(0246) 502 40 02","info@ispartadisklinigi.com","https://ispartadisklinigi.com/","37.7688537","30.5666204","https://www.google.com/maps/place/?q=place_id:ChIJgYgYjBa1xRQRxf43Sdw_FnU",""
"ChIJI5jpWXEJxkcRcfmAlvpPyvM","Modern Dental Care","Dentist","Dentist","Domselaerstraat 82-86, 1093 MA Amsterdam, Netherlands","Amsterdam","Noord-Holland","1093 MA","Netherlands","020 694 1934","info@moderndentalcare.nl","https://moderndentalcare.nl/tandartspraktijken/tandarts-amsterdam-oost/","52.35973749999999","4.9274193","https://www.google.com/maps/place/?q=place_id:ChIJI5jpWXEJxkcRcfmAlvpPyvM",""
"ChIJvV1Hhtlx1hQRwdQd_Avvx10","Diş Hekimi Abdullah Güdendede","Dentist","Dentist","Çerdiğin, Necip Fazıl Kısakürek Cd. No:4 D:12, 68200 Aksaray Merkez/Aksaray, Türkiye","","Aksaray","68200","Türkiye","(0382) 214 01 05","","https://maps.google.com/?cid=6757632600646210753","38.3766963","34.0261469","https://www.google.com/maps/place/?q=place_id:ChIJvV1Hhtlx1hQRwdQd_Avvx10",""
"ChIJddevNUU8ZEAR35AAEoN1ORw","Ortodonti Uzmanı Ayşegül Gençcan Afşar","Dentist","Dentist","Kemerkaya Mah Eski Mektep Sok Bulvar Apt No:2 K:3 D:6, Kemerkaya, 61200 Trabzon Merkez/Trabzon, Türkiye","","Trabzon","61200","Türkiye","0533 025 55 93","","https://aysegulgenccan.com/","41.0078196","39.7300963","https://www.google.com/maps/place/?q=place_id:ChIJddevNUU8ZEAR35AAEoN1ORw",""
"ChIJpXo8FFSP0BQRtVVL-Pc7YGY","Natura Diş Polikliniği - Konya Ortodonti - İmplant - Diş Hekimi","Dentist","Dentist","Yazır, Dr. Sıddık Özmerzifonlu Cd. No:43 D:f, 42030 Selçuklu/Konya, Türkiye","","Konya","42030","Türkiye","(0332) 236 37 77","naturadispoliklinigi@gmail.com","http://www.naturadispoliklinigi.com/","37.970844","32.5090587","https://www.google.com/maps/place/?q=place_id:ChIJpXo8FFSP0BQRtVVL-Pc7YGY",""
"ChIJj5wxoqDHyhQRS3qBS99fIqc","Soho Dental Clinic","Dentist","Dentist","Halaskargazi, Rumeli Cd. No:71 K:5, 34371 Şişli/İstanbul, Türkiye","","İstanbul","34371","Türkiye","0543 456 80 80","","http://sohodent.com/","41.053504","28.9875289","https://www.google.com/maps/place/?q=place_id:ChIJj5wxoqDHyhQRS3qBS99fIqc",""
"ChIJ9Z9TULUhLxUR2xSRz_A0uNM","Dr. Ozkan Ozer","Dentist","Dentist","Esenevler, Kayalar Sk. No:23, 80010 Osmaniye Merkez/Osmaniye, Türkiye","","Osmaniye","80010","Türkiye","(0328) 814 35 92","","https://maps.google.com/?cid=15256001946596742363","37.0767531","36.2463903","https://www.google.com/maps/place/?q=place_id:ChIJ9Z9TULUhLxUR2xSRz_A0uNM",""
"ChIJq94vhqENKxURFnD-PRC9ZS8","Dentos Dental Klinik","Dentist","Dentist","Cumhuriyet mahallesi, Millet caddesi, Bakkaloğlu İş Merkezi Kat:1 No:105, Cumhuriyet, 38220 Melikgazi/Kayseri, Türkiye","","Kayseri","38220","Türkiye","0545 439 00 38","","https://maps.google.com/?cid=3415343769887600662","38.7177949","35.4886078","https://www.google.com/maps/place/?q=place_id:ChIJq94vhqENKxURFnD-PRC9ZS8",""
